정부,대통령,명칭,이름,임기시작,임기종료,링크
제6공화국,이명박,법무부 장관,권재진,2011년 8월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=18
제6공화국,이명박,국방부 장관,이상희,2008년 2월,2009년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=19
제6공화국,이명박,국방부 장관,김태영,2009년 9월,2010년 9월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=20
제6공화국,이명박,국방부 장관,김관진,2010년 12월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=21
제6공화국,이명박,행정안전부 장관,원세훈,2008년 2월,2008년 8월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=22
제6공화국,이명박,행정안전부 장관,이달곤,2009년 2월,2009년 9월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=23
제6공화국,이명박,행정안전부 장관,맹형규,2010년 4월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=24
제6공화국,이명박,문화체육관광부 장관,유인촌,2008년 2월,2010년 12월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=25
제6공화국,이명박,문화체육관광부 장관,정병국,2011년 1월,2011년 6월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=26
제6공화국,이명박,문화체육관광부 장관,최광식,2011년 8월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=27
제6공화국,이명박,농림수산식품부 장관,정운천,2008년 2월,2008년 3월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=28
제6공화국,이명박,농림수산식품부 장관,장태평,2008년 8월,2010년 4월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=29
제6공화국,이명박,농림수산식품부 장관,유정복,2010년 8월,2011년 1월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=30
제6공화국,이명박,농림수산식품부 장관,서규용,2011년 6월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=31
제6공화국,이명박,지식경제부 장관,이윤호,2008년 2월,2009년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=32
제6공화국,이명박,지식경제부 장관,최경환,2009년 9월,2010년 12월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=33
제6공화국,이명박,지식경제부 장관,최중경,2011년 1월,2011년 9월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=34
제6공화국,이명박,지식경제부 장관,홍석우,2011년 11월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=35
제6공화국,이명박,보건복지부 장관,김성이,2008년 2월,2008년 3월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=36
제6공화국,이명박,보건복지부 장관,전재희,2008년 8월,2010년 4월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=37
제6공화국,이명박,보건복지부 장관,진수희,2010년 8월,2011년 6월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=38
제6공화국,이명박,보건복지부 장관,임채민,2011년 8월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=39
제6공화국,이명박,환경부 장관,이만의,2008년 2월,2011년 1월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=40
제6공화국,이명박,환경부 장관,유영숙,2011년 6월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=41
제6공화국,이명박,고용노동부 장관,이영희,2008년 2월,2009년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=42
제6공화국,이명박,고용노동부 장관,임태희,2009년 9월,2010년 4월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=43
제6공화국,이명박,고용노동부 장관,박재완,2010년 8월,2011년 1월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=44
제6공화국,이명박,고용노동부 장관,이채필,2011년 6월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=45
제6공화국,이명박,여성가족부 장관,변도윤,2008년 2월,2009년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=46
제6공화국,이명박,여성가족부 장관,백희영,2009년 9월,2011년 6월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=47
제6공화국,이명박,여성가족부 장관,김금래,2011년 8월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=48
제6공화국,이명박,국토해양부 장관,정종환,2008년 2월,2011년 1월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=49
제6공화국,이명박,국토해양부 장관,권도엽,2011년 6월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=50
제6공화국,이명박,특임장관,주호영,2009년 9월,2010년 4월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=52
제6공화국,이명박,특임장관,이재오,2010년 8월,2011년 11월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=53
제6공화국,이명박,특임장관,고흥길,2012년 2월,2012년 2월,https://ko.wikipedia.org/w/index.php?title=%EC%9D%B4%EB%AA%85%EB%B0%95_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90&action=edit&section=54
제6공화국,노무현,대통령,노무현,2003년 2월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90
제6공화국,노무현,국무총리,고건,2003년 2월,2004년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%91
제6공화국,노무현,국무총리,이해찬,2004년 6월,2006년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%92
제6공화국,노무현,국무총리,한명숙,2006년 3월,2007년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%93
제6공화국,노무현,국무총리,한덕수,2007년 4월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%94
제6공화국,노무현,재정경제부 장관,김진표,2003년 2월,2004년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%95
제6공화국,노무현,재정경제부 장관,이헌재,2004년 2월,2005년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%96
제6공화국,노무현,재정경제부 장관,한덕수,2005년 1월,2006년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%97
제6공화국,노무현,재정경제부 장관,권오규,2006년 7월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%98
제6공화국,노무현,교육인적자원부 장관,윤덕홍,2003년 2월,2003년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%99
제6공화국,노무현,교육인적자원부 장관,안병영,2003년 12월,2004년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%100
제6공화국,노무현,교육인적자원부 장관,이기준,2005년 1월,2005년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%101
제6공화국,노무현,교육인적자원부 장관,김진표,2005년 1월,2006년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%102
제6공화국,노무현,교육인적자원부 장관,김병준,2006년 7월,2006년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%103
제6공화국,노무현,교육인적자원부 장관,김신일,2006년 9월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%104
제6공화국,노무현,과학기술부 장관,박호군,2003년 2월,2003년 12월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%105
제6공화국,노무현,과학기술부 장관,오명,2004년 1월,2005년 6월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%106
제6공화국,노무현,과학기술부 장관,김우식,2006년 1월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%107
제6공화국,노무현,통일부 장관,정세현,2003년 2월,2004년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%108
제6공화국,노무현,통일부 장관,정동영,2004년 6월,2005년 6월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%109
제6공화국,노무현,통일부 장관,이종석,2006년 1월,2006년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%110
제6공화국,노무현,통일부 장관,이재정,2006년 11월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%111
제6공화국,노무현,외교통상부 장관,윤영관,2003년 2월,2003년 12월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%112
제6공화국,노무현,외교통상부 장관,반기문,2004년 1월,2006년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%113
제6공화국,노무현,외교통상부 장관,송민순,2006년 11월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%114
제6공화국,노무현,법무부 장관,강금실,2003년 2월,2004년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%115
제6공화국,노무현,법무부 장관,김승규,2004년 6월,2005년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%116
제6공화국,노무현,법무부 장관,천정배,2005년 6월,2006년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%117
제6공화국,노무현,법무부 장관,김성호,2006년 9월,2007년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%118
제6공화국,노무현,법무부 장관,정성진,2007년 9월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%119
제6공화국,노무현,국방부 장관,조영길,2003년 2월,2004년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%120
제6공화국,노무현,국방부 장관,윤광웅,2004년 6월,2006년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%121
제6공화국,노무현,국방부 장관,김장수,2006년 11월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%122
제6공화국,노무현,행정자치부 장관,김두관,2003년 2월,2003년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%123
제6공화국,노무현,행정자치부 장관,허성관,2003년 9월,2004년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%124
제6공화국,노무현,행정자치부 장관,오영교,2005년 1월,2006년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%125
제6공화국,노무현,행정자치부 장관,이용섭,2006년 3월,2006년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%126
제6공화국,노무현,행정자치부 장관,박명재,2006년 11월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%127
제6공화국,노무현,문화관광부 장관,이창동,2003년 2월,2004년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%128
제6공화국,노무현,문화관광부 장관,정동채,2004년 6월,2006년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%129
제6공화국,노무현,문화관광부 장관,김명곤,2006년 3월,2007년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%130
제6공화국,노무현,문화관광부 장관,김종민,2007년 4월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%131
제6공화국,노무현,농림부 장관,김영진,2003년 2월,2003년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%132
제6공화국,노무현,농림부 장관,허상만,2003년 7월,2004년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%133
제6공화국,노무현,농림부 장관,박홍수,2005년 1월,2007년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%134
제6공화국,노무현,농림부 장관,임상규,2007년 9월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%135
제6공화국,노무현,산업자원부 장관,윤진식,2003년 2월,2003년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%136
제6공화국,노무현,산업자원부 장관,이희범,2003년 12월,2005년 6월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%137
제6공화국,노무현,산업자원부 장관,정세균,2006년 1월,2006년 12월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%138
제6공화국,노무현,산업자원부 장관,김영주,2007년 1월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%139
제6공화국,노무현,정보통신부 장관,진대제,2003년 2월,2006년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%140
제6공화국,노무현,정보통신부 장관,노준형,2006년 7월,2007년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%141
제6공화국,노무현,정보통신부 장관,유영환,2007년 9월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%142
제6공화국,노무현,보건복지부 장관,김화중,2003년 2월,2004년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%143
제6공화국,노무현,보건복지부 장관,김근태,2004년 6월,2005년 6월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%144
제6공화국,노무현,보건복지부 장관,유시민,2006년 1월,2007년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%145
제6공화국,노무현,보건복지부 장관,변재진,2007년 4월,2007년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%146
제6공화국,노무현,환경부 장관,한명숙,2003년 2월,2004년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%147
제6공화국,노무현,환경부 장관,곽결호,2004년 2월,2005년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%148
제6공화국,노무현,환경부 장관,이재용,2005년 6월,2006년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%149
제6공화국,노무현,환경부 장관,이치범,2006년 3월,2007년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%EB%AC%B4%ED%98%84_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%150
